File Version,BWSpec4.11_1
Run Name,
Product Name,
Batch No,
Lot No,
Sample Suppler,
Sample Notes,
Date,2022-04-26 18:09:49
title,ZAFB
model,BRC112P-V
c code,ZAFB
operator,
1088,759.81,13161.21,-13161.21,22215.0000,65535.0000,33242.0000,11027.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1089,760.18,13154.85,-13154.85,22109.0000,65535.0000,31631.0000,9522.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1090,760.54,13148.50,-13148.50,22879.0000,65535.0000,30585.0000,7706.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1091,760.91,13142.15,-13142.15,23017.0000,65535.0000,31352.0000,8335.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1092,761.28,13135.81,-13135.81,23033.0000,65535.0000,29860.0000,6827.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1093,761.65,13129.47,-13129.47,22435.0000,65535.0000,31039.0000,8604.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1094,762.01,13123.15,-13123.15,21527.0000,65535.0000,30471.0000,8944.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1095,762.38,13116.83,-13116.83,21173.0000,65535.0000,26875.0000,5702.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1096,762.75,13110.52,-13110.52,21723.0000,65535.0000,25407.0000,3684.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1097,763.11,13104.21,-13104.21,22293.0000,65535.0000,24873.0000,2580.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1098,763.48,13097.92,-13097.92,21645.0000,65535.0000,24745.0000,3100.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1099,763.85,13091.63,-13091.63,20505.0000,65535.0000,25259.0000,4754.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1100,764.21,13085.35,-13085.35,21163.0000,65535.0000,26033.0000,4870.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1101,764.58,13079.07,-13079.07,22221.0000,65535.0000,26191.0000,3970.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1102,764.95,13072.80,-13072.80,22509.0000,65535.0000,25558.0000,3049.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1103,765.31,13066.54,-13066.54,21619.0000,65535.0000,25689.0000,4070.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1104,765.68,13060.29,-13060.29,20947.0000,65535.0000,26149.0000,5202.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1105,766.05,13054.04,-13054.04,20253.0000,65535.0000,24929.0000,4676.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1106,766.41,13047.81,-13047.81,21257.0000,65535.0000,22557.0000,1300.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1107,766.78,13041.58,-13041.58,22345.0000,65535.0000,22445.0000,100.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1108,767.14,13035.35,-13035.35,21725.0000,65535.0000,23769.0000,2044.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1109,767.51,13029.13,-13029.13,19649.0000,65535.0000,25395.0000,5746.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1110,767.88,13022.92,-13022.92,18995.0000,65535.0000,27139.0000,8144.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1111,768.24,13016.72,-13016.72,19325.0000,65535.0000,27055.0000,7730.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1112,768.61,13010.53,-13010.53,18955.0000,65535.0000,26333.0000,7378.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1113,768.97,13004.34,-13004.34,18857.0000,65535.0000,26363.0000,7506.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1114,769.34,12998.16,-12998.16,18149.0000,65535.0000,26009.0000,7860.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1115,769.71,12991.98,-12991.98,17195.0000,65535.0000,25709.0000,8514.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1116,770.07,12985.82,-12985.82,17145.0000,65535.0000,25719.0000,8574.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1117,770.44,12979.66,-12979.66,17201.0000,65535.0000,25549.0000,8348.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1118,770.80,12973.50,-12973.50,17205.0000,65535.0000,24311.0000,7106.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1119,771.17,12967.36,-12967.36,18001.0000,65535.0000,24449.0000,6448.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1120,771.53,12961.22,-12961.22,18281.0000,65535.0000,24707.0000,6426.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1121,771.90,12955.09,-12955.09,19009.0000,65535.0000,23747.0000,4738.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1122,772.26,12948.96,-12948.96,19509.0000,65535.0000,23665.0000,4156.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1123,772.63,12942.85,-12942.85,19659.0000,65535.0000,22931.0000,3272.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1124,772.99,12936.74,-12936.74,21179.0000,65535.0000,23987.0000,2808.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1125,773.36,12930.63,-12930.63,21823.0000,65535.0000,23911.0000,2088.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1126,773.72,12924.54,-12924.54,20735.0000,65535.0000,23599.0000,2864.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1127,774.09,12918.45,-12918.45,20387.0000,65535.0000,24189.0000,3802.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1128,774.45,12912.36,-12912.36,20685.0000,65535.0000,24225.0000,3540.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1129,774.82,12906.29,-12906.29,21143.0000,65535.0000,25187.0000,4044.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1130,775.18,12900.22,-12900.22,21671.0000,65535.0000,27215.0000,5544.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1131,775.54,12894.16,-12894.16,21119.0000,65535.0000,26151.0000,5032.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1132,775.91,12888.10,-12888.10,19829.0000,65535.0000,26791.0000,6962.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1133,776.27,12882.06,-12882.06,18939.0000,65535.0000,26439.0000,7500.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1134,776.64,12876.02,-12876.02,18927.0000,65535.0000,27539.0000,8612.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1135,777.00,12869.98,-12869.98,19399.0000,65535.0000,28099.0000,8700.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1136,777.37,12863.95,-12863.95,18693.0000,65535.0000,26157.0000,7464.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1137,777.73,12857.93,-12857.93,18873.0000,65535.0000,25757.0000,6884.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1138,778.09,12851.92,-12851.92,18333.0000,65535.0000,25483.0000,7150.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1139,778.46,12845.91,-12845.91,17561.0000,65535.0000,25433.0000,7872.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1140,778.82,12839.91,-12839.91,17073.0000,65535.0000,25047.0000,7974.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1141,779.19,12833.92,-12833.92,15975.0000,65535.0000,24803.0000,8828.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1142,779.55,12827.94,-12827.94,14955.0000,65535.0000,23555.0000,8600.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1143,779.91,12821.96,-12821.96,15187.0000,65535.0000,24545.0000,9358.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1144,780.28,12815.98,-12815.98,16151.0000,65535.0000,25287.0000,9136.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1145,780.64,12810.02,-12810.02,16519.0000,65535.0000,23315.0000,6796.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1146,781.00,12804.06,-12804.06,15951.0000,65535.0000,22209.0000,6258.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1147,781.37,12798.11,-12798.11,16089.0000,65535.0000,20257.0000,4168.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1148,781.73,12792.16,-12792.16,15397.0000,65535.0000,18215.0000,2818.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1149,782.09,12786.22,-12786.22,14417.0000,65535.0000,17917.0000,3500.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1150,782.45,12780.29,-12780.29,14695.0000,65535.0000,18167.0000,3472.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1151,782.82,12774.37,-12774.37,14955.0000,65535.0000,17563.0000,2608.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1152,783.18,12768.45,-12768.45,15673.0000,65535.0000,18329.0000,2656.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1153,783.54,12762.54,-12762.54,15523.0000,65535.0000,20131.0000,4608.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1154,783.91,12756.63,-12756.63,15001.0000,65535.0000,21119.0000,6118.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1155,784.27,12750.73,-12750.73,15207.0000,65535.0000,22775.0000,7568.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1156,784.63,12744.84,-12744.84,14593.0000,65535.0000,21791.0000,7198.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1157,784.99,12738.95,-12738.95,14447.0000,65535.0000,21763.0000,7316.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1158,785.36,12733.08,-12733.08,14027.0000,65535.0000,22361.0000,8334.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1159,785.72,12727.20,-12727.20,14131.0000,65535.0000,22393.0000,8262.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1160,786.08,12721.34,-12721.34,13751.0000,65535.0000,21379.0000,7628.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1161,786.44,12715.48,-12715.48,13503.0000,65535.0000,20517.0000,7014.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1162,786.81,12709.63,-12709.63,14293.0000,65535.0000,19739.0000,5446.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1163,787.17,12703.78,-12703.78,14321.0000,65535.0000,18983.0000,4662.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1164,787.53,12697.94,-12697.94,14475.0000,65535.0000,18677.0000,4202.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1165,787.89,12692.11,-12692.11,14125.0000,65535.0000,19381.0000,5256.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1166,788.25,12686.28,-12686.28,13725.0000,65535.0000,19371.0000,5646.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1167,788.61,12680.47,-12680.47,12839.0000,65535.0000,19543.0000,6704.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1168,788.98,12674.65,-12674.65,13059.0000,65535.0000,19681.0000,6622.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1169,789.34,12668.85,-12668.85,13935.0000,65535.0000,20647.0000,6712.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1170,789.70,12663.05,-12663.05,13813.0000,65535.0000,19929.0000,6116.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1171,790.06,12657.25,-12657.25,12553.0000,65535.0000,19325.0000,6772.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1172,790.42,12651.47,-12651.47,12001.0000,65535.0000,19761.0000,7760.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1173,790.78,12645.69,-12645.69,12121.0000,65535.0000,19223.0000,7102.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1174,791.14,12639.91,-12639.91,12743.0000,65535.0000,18723.0000,5980.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1175,791.51,12634.14,-12634.14,13475.0000,65535.0000,18553.0000,5078.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1176,791.87,12628.38,-12628.38,13315.0000,65535.0000,18519.0000,5204.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1177,792.23,12622.63,-12622.63,13669.0000,65535.0000,18643.0000,4974.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1178,792.59,12616.88,-12616.88,14517.0000,65535.0000,18025.0000,3508.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1179,792.95,12611.14,-12611.14,15525.0000,65535.0000,17931.0000,2406.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1180,793.31,12605.40,-12605.40,16225.0000,65535.0000,17621.0000,1396.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1181,793.67,12599.68,-12599.68,16369.0000,65535.0000,16363.0000,-6.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1182,794.03,12593.95,-12593.95,16429.0000,65535.0000,16495.0000,66.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1183,794.39,12588.24,-12588.24,16515.0000,65535.0000,17245.0000,730.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1184,794.75,12582.53,-12582.53,17149.0000,65535.0000,17249.0000,100.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1185,795.11,12576.82,-12576.82,16437.0000,65535.0000,16637.0000,200.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1186,795.47,12571.13,-12571.13,15551.0000,65535.0000,16885.0000,1334.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1187,795.83,12565.44,-12565.44,14943.0000,65535.0000,17917.0000,2974.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1188,796.19,12559.75,-12559.75,14989.0000,65535.0000,18607.0000,3618.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1189,796.55,12554.07,-12554.07,14219.0000,65535.0000,19303.0000,5084.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1190,796.91,12548.40,-12548.40,13025.0000,65535.0000,19117.0000,6092.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1191,797.27,12542.74,-12542.74,12943.0000,65535.0000,18393.0000,5450.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1192,797.63,12537.08,-12537.08,13689.0000,65535.0000,18111.0000,4422.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1193,797.99,12531.42,-12531.42,13907.0000,65535.0000,18453.0000,4546.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1194,798.35,12525.78,-12525.78,13537.0000,65535.0000,18421.0000,4884.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1195,798.71,12520.14,-12520.14,14071.0000,65535.0000,18161.0000,4090.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1196,799.07,12514.50,-12514.50,14661.0000,65535.0000,18251.0000,3590.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1197,799.43,12508.87,-12508.87,15093.0000,65535.0000,19037.0000,3944.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1198,799.79,12503.25,-12503.25,15061.0000,65535.0000,19357.0000,4296.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1199,800.15,12497.64,-12497.64,15189.0000,65535.0000,19007.0000,3818.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1200,800.51,12492.03,-12492.03,15341.0000,65535.0000,18233.0000,2892.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1201,800.87,12486.42,-12486.42,14921.0000,65535.0000,18245.0000,3324.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1202,801.23,12480.83,-12480.83,14283.0000,65535.0000,17293.0000,3010.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1203,801.59,12475.24,-12475.24,13697.0000,65535.0000,17037.0000,3340.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1204,801.95,12469.65,-12469.65,13515.0000,65535.0000,16421.0000,2906.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1205,802.31,12464.07,-12464.07,14115.0000,65535.0000,16985.0000,2870.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1206,802.66,12458.50,-12458.50,13999.0000,65535.0000,17361.0000,3362.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1207,803.02,12452.94,-12452.94,13965.0000,65535.0000,18247.0000,4282.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1208,803.38,12447.38,-12447.38,14461.0000,65535.0000,18681.0000,4220.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1209,803.74,12441.82,-12441.82,14263.0000,65535.0000,19345.0000,5082.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1210,804.10,12436.27,-12436.27,13721.0000,65535.0000,19525.0000,5804.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1211,804.46,12430.73,-12430.73,13541.0000,65535.0000,20065.0000,6524.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1212,804.82,12425.20,-12425.20,13429.0000,65535.0000,19765.0000,6336.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1213,805.17,12419.67,-12419.67,13251.0000,65535.0000,18497.0000,5246.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1214,805.53,12414.14,-12414.14,13187.0000,65535.0000,17513.0000,4326.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1215,805.89,12408.63,-12408.63,13219.0000,65535.0000,17577.0000,4358.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1216,806.25,12403.11,-12403.11,13067.0000,65535.0000,17773.0000,4706.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1217,806.61,12397.61,-12397.61,12805.0000,65535.0000,17427.0000,4622.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1218,806.97,12392.11,-12392.11,12581.0000,65535.0000,17277.0000,4696.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1219,807.32,12386.62,-12386.62,12497.0000,65535.0000,16745.0000,4248.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1220,807.68,12381.13,-12381.13,12509.0000,65535.0000,16019.0000,3510.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1221,808.04,12375.65,-12375.65,12723.0000,65535.0000,15151.0000,2428.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1222,808.40,12370.17,-12370.17,13017.0000,65535.0000,14385.0000,1368.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1223,808.75,12364.70,-12364.70,13091.0000,65535.0000,14107.0000,1016.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1224,809.11,12359.24,-12359.24,13553.0000,65535.0000,14173.0000,620.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1225,809.47,12353.78,-12353.78,13737.0000,65535.0000,14195.0000,458.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1226,809.83,12348.33,-12348.33,14185.0000,65535.0000,14603.0000,418.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1227,810.18,12342.89,-12342.89,14571.0000,65535.0000,14365.0000,-206.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1228,810.54,12337.45,-12337.45,14181.0000,65535.0000,14339.0000,158.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1229,810.90,12332.01,-12332.01,14105.0000,65535.0000,14637.0000,532.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1230,811.25,12326.59,-12326.59,14055.0000,65535.0000,15047.0000,992.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1231,811.61,12321.16,-12321.16,13391.0000,65535.0000,15943.0000,2552.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1232,811.97,12315.75,-12315.75,13169.0000,65535.0000,16119.0000,2950.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1233,812.33,12310.34,-12310.34,14101.0000,65535.0000,16071.0000,1970.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1234,812.68,12304.93,-12304.93,14161.0000,65535.0000,15835.0000,1674.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1235,813.04,12299.54,-12299.54,14081.0000,65535.0000,16431.0000,2350.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1236,813.40,12294.14,-12294.14,14203.0000,65535.0000,16147.0000,1944.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1237,813.75,12288.76,-12288.76,14849.0000,65535.0000,14991.0000,142.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1238,814.11,12283.38,-12283.38,14819.0000,65535.0000,14423.0000,-396.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1239,814.46,12278.00,-12278.00,13809.0000,65535.0000,13635.0000,-174.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1240,814.82,12272.63,-12272.63,13323.0000,65535.0000,12229.0000,-1094.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1241,815.18,12267.27,-12267.27,12305.0000,65535.0000,11345.0000,-960.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1242,815.53,12261.91,-12261.91,12083.0000,65535.0000,10893.0000,-1190.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1243,815.89,12256.56,-12256.56,11979.0000,65535.0000,10707.0000,-1272.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1244,816.25,12251.21,-12251.21,11917.0000,65535.0000,10315.0000,-1602.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1245,816.60,12245.87,-12245.87,11897.0000,65535.0000,10317.0000,-1580.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1246,816.96,12240.54,-12240.54,11739.0000,65535.0000,10533.0000,-1206.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1247,817.31,12235.21,-12235.21,12167.0000,65535.0000,10883.0000,-1284.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1248,817.67,12229.89,-12229.89,12317.0000,65535.0000,11069.0000,-1248.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1249,818.02,12224.57,-12224.57,11785.0000,65535.0000,11833.0000,48.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1250,818.38,12219.26,-12219.26,11869.0000,65535.0000,12631.0000,762.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1251,818.74,12213.96,-12213.96,11769.0000,65535.0000,13695.0000,1926.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1252,819.09,12208.66,-12208.66,11765.0000,65535.0000,15311.0000,3546.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1253,819.45,12203.36,-12203.36,12135.0000,65535.0000,16133.0000,3998.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1254,819.80,12198.07,-12198.07,12613.0000,65535.0000,16925.0000,4312.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1255,820.16,12192.79,-12192.79,12851.0000,65535.0000,18027.0000,5176.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1256,820.51,12187.51,-12187.51,12811.0000,65535.0000,18631.0000,5820.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1257,820.87,12182.24,-12182.24,12705.0000,65535.0000,18271.0000,5566.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1258,821.22,12176.98,-12176.98,12181.0000,65535.0000,17907.0000,5726.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1259,821.58,12171.72,-12171.72,11721.0000,65535.0000,17329.0000,5608.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1260,821.93,12166.46,-12166.46,11681.0000,65535.0000,17061.0000,5380.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1261,822.29,12161.21,-12161.21,11915.0000,65535.0000,17469.0000,5554.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1262,822.64,12155.97,-12155.97,12315.0000,65535.0000,17895.0000,5580.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
